PassengerId,HomePlanet,Cabin,Destination,Group,GroupNumber,Deck,Number,Side,Set,LastName,GroupSize
1123_01,Europa,B/40/P,TRAPPIST-1e,1123,01,B,40.0,P,Train,Praded,1
1124_01,Europa,C/44/S,TRAPPIST-1e,1124,01,C,44.0,S,Test,Dighty,3
1124_02,Europa,C/44/S,TRAPPIST-1e,1124,02,C,44.0,S,Test,Dighty,3
1124_03,Europa,C/44/S,55 Cancri e,1124,03,C,44.0,S,Test,Dighty,3
1125_01,Earth,F/230/P,TRAPPIST-1e,1125,01,F,230.0,P,Test,Torrez,2
1125_02,Earth,G/170/P,TRAPPIST-1e,1125,02,G,170.0,P,Test,Torrez,2
1126_01,Mars,F/215/S,TRAPPIST-1e,1126,01,F,215.0,S,Test,Hoche,1
1127_01,Europa,B/43/S,55 Cancri e,1127,01,B,43.0,S,Train,Dishocatal,1
1128_01,Europa,B/41/P,55 Cancri e,1128,01,B,41.0,P,Test,Wassid,2
1128_02,Europa,B/41/P,TRAPPIST-1e,1128,02,B,41.0,P,Test,Wassid,2
1129_01,Earth,E/80/S,TRAPPIST-1e,1129,01,E,80.0,S,Train,Bellyonsley,1
1130_01,Mars,E/81/S,TRAPPIST-1e,1130,01,E,81.0,S,Train,Cako,2
1130_02,Mars,D/38/S,55 Cancri e,1130,02,D,38.0,S,Train,Cako,2
1131_01,Europa,B/44/S,55 Cancri e,1131,01,B,44.0,S,Test,Comessic,1
1132_01,Earth,,TRAPPIST-1e,1132,01,,,,Train,Benney,1
1133_01,Mars,E/64/P,TRAPPIST-1e,1133,01,E,64.0,P,Train,Lake,1
1134_01,Europa,,55 Cancri e,1134,01,,,,Train,Sobvisted,1
1135_01,Europa,B/45/S,TRAPPIST-1e,1135,01,B,45.0,S,Test,Coarswing,4
1135_02,Europa,,55 Cancri e,1135,02,,,,Test,Coarswing,4
1135_03,Europa,B/45/S,TRAPPIST-1e,1135,03,B,45.0,S,Test,Coarswing,4
1135_04,Europa,B/45/S,55 Cancri e,1135,04,B,45.0,S,Test,Coarswing,4
1136_01,Earth,G/175/S,TRAPPIST-1e,1136,01,G,175.0,S,Train,Bowenasey,1
1137_01,Europa,E/82/S,TRAPPIST-1e,1137,01,E,82.0,S,Test,Unings,2
1137_02,Europa,A/13/S,55 Cancri e,1137,02,A,13.0,S,Test,Unings,2
1138_01,Europa,E/66/P,TRAPPIST-1e,1138,01,E,66.0,P,Test,Serping,1
1139_01,Earth,G/172/P,PSO J318.5-22,1139,01,G,172.0,P,Test,Joycerton,1
1140_01,Europa,B/46/S,TRAPPIST-1e,1140,01,B,46.0,S,Train,Sofraten,3
1140_02,Europa,B/46/S,TRAPPIST-1e,1140,02,B,46.0,S,Train,Sofraten,3
1140_03,Europa,B/46/S,55 Cancri e,1140,03,B,46.0,S,Train,Sofraten,3
1141_01,Earth,G/176/S,TRAPPIST-1e,1141,01,G,176.0,S,Train,Simstravery,1
1142_01,Earth,G/173/P,TRAPPIST-1e,1142,01,G,173.0,P,Train,Pugherman,1
1143_01,Earth,F/216/S,55 Cancri e,1143,01,F,216.0,S,Test,Holcompson,1
1144_01,Earth,G/177/S,TRAPPIST-1e,1144,01,G,177.0,S,Train,Barnolderg,3
1144_02,Earth,F/217/S,TRAPPIST-1e,1144,02,F,217.0,S,Train,Barnolderg,3
1144_03,Earth,G/177/S,TRAPPIST-1e,1144,03,G,177.0,S,Train,Barnolderg,3
1145_01,Mars,F/231/P,TRAPPIST-1e,1145,01,F,231.0,P,Test,Gele,4
1145_02,Mars,F/231/P,TRAPPIST-1e,1145,02,F,231.0,P,Test,Gele,4
1145_03,Mars,E/67/P,TRAPPIST-1e,1145,03,E,67.0,P,Test,Backo,4
1145_04,Mars,F/231/P,TRAPPIST-1e,1145,04,F,231.0,P,Test,Gele,4
1146_01,Earth,F/232/P,55 Cancri e,1146,01,F,232.0,P,Train,Roses,1
1147_01,Europa,B/42/P,TRAPPIST-1e,1147,01,B,42.0,P,Train,Semageary,1
1148_01,Europa,C/42/P,55 Cancri e,1148,01,C,42.0,P,Train,Clugete,7
1148_02,Europa,C/42/P,55 Cancri e,1148,02,C,42.0,P,Train,Clugete,7
1148_03,Europa,C/42/P,TRAPPIST-1e,1148,03,C,42.0,P,Train,Clugete,7
1148_04,Europa,,55 Cancri e,1148,04,,,,Train,Clugete,7
1148_05,Europa,C/42/P,,1148,05,C,42.0,P,Train,Clugete,7
1148_06,Europa,C/42/P,TRAPPIST-1e,1148,06,C,42.0,P,Train,Clugete,7
1148_07,Europa,C/42/P,55 Cancri e,1148,07,C,42.0,P,Train,Clugete,7
1149_01,Earth,G/178/S,55 Cancri e,1149,01,G,178.0,S,Train,Logannon,5
1149_02,Earth,G/178/S,TRAPPIST-1e,1149,02,G,178.0,S,Train,Quinnerettt,5
1149_03,Earth,G/178/S,TRAPPIST-1e,1149,03,G,178.0,S,Train,Quinnerettt,5
1149_04,Earth,G/178/S,TRAPPIST-1e,1149,04,G,178.0,S,Train,Vaught,5
1149_05,Earth,G/178/S,55 Cancri e,1149,05,G,178.0,S,Train,Quinnerettt,5
1150_01,Earth,G/179/S,55 Cancri e,1150,01,G,179.0,S,Train,Brookes,1
1151_01,Earth,G/180/S,55 Cancri e,1151,01,G,180.0,S,Test,Delangleton,1
1152_01,Mars,F/218/S,TRAPPIST-1e,1152,01,F,218.0,S,Train,Coflé,1
1153_01,Earth,G/174/P,TRAPPIST-1e,1153,01,G,174.0,P,Train,Corman,1
1154_01,Europa,B/43/P,TRAPPIST-1e,1154,01,B,43.0,P,Train,Ingascomet,3
1154_02,Europa,B/43/P,TRAPPIST-1e,1154,02,B,43.0,P,Train,Ingascomet,3
1154_03,Europa,B/43/P,55 Cancri e,1154,03,B,43.0,P,Train,Ingascomet,3
1155_01,Earth,F/233/P,TRAPPIST-1e,1155,01,F,233.0,P,Train,,2
1155_02,Earth,G/175/P,TRAPPIST-1e,1155,02,G,175.0,P,Train,Hessey,2
1156_01,Europa,B/47/S,TRAPPIST-1e,1156,01,B,47.0,S,Train,Motter,2
1156_02,Europa,B/47/S,TRAPPIST-1e,1156,02,B,47.0,S,Train,Motter,2
1157_01,Earth,F/219/S,,1157,01,F,219.0,S,Test,Conleydenan,1
1158_01,Mars,E/68/P,TRAPPIST-1e,1158,01,E,68.0,P,Test,Vloaf,2
1158_02,Mars,E/68/P,TRAPPIST-1e,1158,02,E,68.0,P,Test,Vloaf,2
1159_01,Earth,G/181/S,PSO J318.5-22,1159,01,G,181.0,S,Test,Garrez,3
1159_02,Earth,G/181/S,,1159,02,G,181.0,S,Test,Garrez,3
1159_03,Earth,G/181/S,PSO J318.5-22,1159,03,G,181.0,S,Test,Garrez,3
1160_01,Mars,F/234/P,TRAPPIST-1e,1160,01,F,234.0,P,Test,Hocke,1
1161_01,Europa,B/48/S,55 Cancri e,1161,01,B,48.0,S,Train,Anderking,2
1161_02,Europa,B/48/S,55 Cancri e,1161,02,B,48.0,S,Train,Anderking,2
1162_01,Europa,C/45/S,TRAPPIST-1e,1162,01,C,45.0,S,Train,Radisiouss,1
1163_01,Earth,F/235/P,55 Cancri e,1163,01,F,235.0,P,Train,,1
1164_01,Earth,F/220/S,TRAPPIST-1e,1164,01,F,220.0,S,Test,Kaney,1
1165_01,Europa,B/44/P,55 Cancri e,1165,01,B,44.0,P,Train,Heermy,4
1165_02,Europa,B/44/P,TRAPPIST-1e,1165,02,B,44.0,P,Train,Heermy,4
1165_03,Europa,B/44/P,TRAPPIST-1e,1165,03,B,44.0,P,Train,Waring,4
1165_04,Europa,B/44/P,TRAPPIST-1e,1165,04,B,44.0,P,Train,Waring,4
1166_01,Europa,C/43/P,55 Cancri e,1166,01,C,43.0,P,Train,Shoeweely,1
1167_01,Mars,F/236/P,TRAPPIST-1e,1167,01,F,236.0,P,Train,Terry,1
1168_01,Earth,E/69/P,TRAPPIST-1e,1168,01,E,69.0,P,Train,Hughriend,1
1169_01,Mars,F/221/S,TRAPPIST-1e,1169,01,F,221.0,S,Train,Sin,1
1170_01,Earth,E/83/S,TRAPPIST-1e,1170,01,E,83.0,S,Train,Mcneiley,1
1171_01,Earth,E/84/S,TRAPPIST-1e,1171,01,E,84.0,S,Test,Harley,1
1172_01,Mars,F/222/S,TRAPPIST-1e,1172,01,F,222.0,S,Test,Betie,1
1173_01,Earth,G/182/S,PSO J318.5-22,1173,01,G,182.0,S,Train,Gallandez,1
1174_01,Earth,G/176/P,TRAPPIST-1e,1174,01,G,176.0,P,Train,Lessonerry,1
1175_01,Mars,F/223/S,TRAPPIST-1e,1175,01,F,223.0,S,Train,Brin,1
1176_01,Mars,E/85/S,TRAPPIST-1e,1176,01,E,85.0,S,Test,Ane,1
1177_01,Europa,C/44/P,TRAPPIST-1e,1177,01,C,44.0,P,Train,Wasterivel,1
1178_01,Earth,F/224/S,TRAPPIST-1e,1178,01,F,224.0,S,Train,Summington,1
1179_01,Europa,B/49/S,TRAPPIST-1e,1179,01,B,49.0,S,Train,Dischod,1
1180_01,Earth,F/225/S,TRAPPIST-1e,1180,01,F,225.0,S,Train,Irwines,1
1181_01,Earth,F/226/S,TRAPPIST-1e,1181,01,F,226.0,S,Test,Philloway,1
1182_01,Mars,F/237/P,55 Cancri e,1182,01,F,237.0,P,Train,Pota,3
1182_02,Mars,E/70/P,TRAPPIST-1e,1182,02,E,70.0,P,Train,Pota,3
1182_03,Mars,F/237/P,TRAPPIST-1e,1182,03,F,237.0,P,Train,Pota,3
1183_01,Europa,C/45/P,TRAPPIST-1e,1183,01,C,45.0,P,Test,Derupethy,3
1183_02,Europa,C/45/P,TRAPPIST-1e,1183,02,C,45.0,P,Test,Filerst,3
1183_03,Europa,C/45/P,55 Cancri e,1183,03,C,45.0,P,Test,Derupethy,3
1184_01,Europa,C/46/S,PSO J318.5-22,1184,01,C,46.0,S,Test,Peraket,2
1184_02,Europa,C/46/S,55 Cancri e,1184,02,C,46.0,S,Test,Peraket,2
1185_01,Mars,E/71/P,TRAPPIST-1e,1185,01,E,71.0,P,Train,Nutty,1
1186_01,Earth,G/183/S,TRAPPIST-1e,1186,01,G,183.0,S,Train,Browlerson,5
1186_02,Earth,G/183/S,TRAPPIST-1e,1186,02,G,183.0,S,Train,Browlerson,5
1186_03,Earth,G/183/S,TRAPPIST-1e,1186,03,G,183.0,S,Train,Browlerson,5
1186_04,Earth,F/227/S,TRAPPIST-1e,1186,04,F,227.0,S,Train,Browlerson,5
1186_05,Earth,G/183/S,TRAPPIST-1e,1186,05,G,183.0,S,Train,Browlerson,5
1187_01,Earth,F/228/S,TRAPPIST-1e,1187,01,F,228.0,S,Train,Matts,3
1187_02,Earth,G/184/S,TRAPPIST-1e,1187,02,G,184.0,S,Train,Matts,3
1187_03,Earth,G/184/S,TRAPPIST-1e,1187,03,G,184.0,S,Train,Matts,3
1188_01,Europa,C/46/P,TRAPPIST-1e,1188,01,C,46.0,P,Train,Sorticbar,1
1189_01,Earth,G/177/P,55 Cancri e,1189,01,G,177.0,P,Test,Hinglendez,1
1190_01,Earth,E/72/P,TRAPPIST-1e,1190,01,E,72.0,P,Train,Carpennels,1
1191_01,Earth,F/229/S,TRAPPIST-1e,1191,01,F,229.0,S,Train,Santry,1
1192_01,Earth,F/238/P,TRAPPIST-1e,1192,01,F,238.0,P,Train,Moodman,1
1193_01,Europa,B/50/S,TRAPPIST-1e,1193,01,B,50.0,S,Train,Presstic,2
1193_02,Europa,B/50/S,55 Cancri e,1193,02,B,50.0,S,Train,Presstic,2
1194_01,Mars,D/39/S,TRAPPIST-1e,1194,01,D,39.0,S,Test,Kidie,1
1195_01,Earth,F/239/P,55 Cancri e,1195,01,F,239.0,P,Train,Lancis,1
1196_01,Mars,F/240/P,TRAPPIST-1e,1196,01,F,240.0,P,Test,Panie,2
1196_02,Mars,F/240/P,TRAPPIST-1e,1196,02,F,240.0,P,Test,Panie,2
1197_01,Europa,B/45/P,55 Cancri e,1197,01,B,45.0,P,Train,Folhal,1
1198_01,Mars,,TRAPPIST-1e,1198,01,,,,Train,Tie,1
1199_01,Earth,E/73/P,TRAPPIST-1e,1199,01,E,73.0,P,Train,Hubbarnett,1
1200_01,Europa,C/47/S,55 Cancri e,1200,01,C,47.0,S,Test,Alutorody,1
1201_01,Europa,D/40/S,TRAPPIST-1e,1201,01,D,40.0,S,Test,Fairdised,2
1201_02,Europa,D/40/S,TRAPPIST-1e,1201,02,D,40.0,S,Test,Fairdised,2
1202_01,Mars,E/74/P,TRAPPIST-1e,1202,01,E,74.0,P,Test,Empie,1
1203_01,Europa,B/51/S,55 Cancri e,1203,01,B,51.0,S,Train,Unrent,1
1204_01,Earth,E/75/P,TRAPPIST-1e,1204,01,E,75.0,P,Test,,1
1205_01,Earth,F/231/S,TRAPPIST-1e,1205,01,F,231.0,S,Test,Antoshipson,1
1206_01,Earth,F/241/P,TRAPPIST-1e,1206,01,F,241.0,P,Train,Powery,1
1207_01,Earth,G/185/S,TRAPPIST-1e,1207,01,G,185.0,S,Test,River,4
1207_02,Earth,G/185/S,55 Cancri e,1207,02,G,185.0,S,Test,River,4
1207_03,Earth,G/185/S,TRAPPIST-1e,1207,03,G,185.0,S,Test,River,4
1207_04,Earth,E/86/S,TRAPPIST-1e,1207,04,E,86.0,S,Test,River,4
1208_01,Earth,G/178/P,TRAPPIST-1e,1208,01,G,178.0,P,Train,Blainson,1
1209_01,Europa,C/47/P,TRAPPIST-1e,1209,01,C,47.0,P,Test,Aloquinght,2
1209_02,Europa,C/47/P,TRAPPIST-1e,1209,02,C,47.0,P,Test,Aloquinght,2
1210_01,Earth,G/179/P,TRAPPIST-1e,1210,01,G,179.0,P,Train,Brooker,2
1210_02,Earth,G/179/P,TRAPPIST-1e,1210,02,G,179.0,P,Train,Brooker,2
1211_01,Earth,G/186/S,PSO J318.5-22,1211,01,G,186.0,S,Train,Alvasquez,7
1211_02,Earth,G/186/S,TRAPPIST-1e,1211,02,G,186.0,S,Train,Alvasquez,7
1211_03,Earth,G/186/S,TRAPPIST-1e,1211,03,G,186.0,S,Train,Pollarkeeks,7
1211_04,Earth,G/186/S,TRAPPIST-1e,1211,04,G,186.0,S,Train,Pollarkeeks,7
1211_05,Earth,F/232/S,55 Cancri e,1211,05,F,232.0,S,Train,Alvasquez,7
1211_06,Earth,G/186/S,TRAPPIST-1e,1211,06,G,186.0,S,Train,Alvasquez,7
1211_07,Earth,G/186/S,55 Cancri e,1211,07,G,186.0,S,Train,Pollarkeeks,7
1212_01,Earth,G/180/P,TRAPPIST-1e,1212,01,G,180.0,P,Train,Vales,1
1213_01,Earth,F/242/P,TRAPPIST-1e,1213,01,F,242.0,P,Train,Mckinsond,1
1214_01,Earth,G/181/P,55 Cancri e,1214,01,G,181.0,P,Train,Fulloydez,1
1215_01,Earth,G/187/S,TRAPPIST-1e,1215,01,G,187.0,S,Train,Huntt,1
1216_01,Earth,G/182/P,TRAPPIST-1e,1216,01,G,182.0,P,Train,Pentss,1
1217_01,Europa,D/41/S,55 Cancri e,1217,01,D,41.0,S,Test,Droning,2
1217_02,Europa,D/41/S,TRAPPIST-1e,1217,02,D,41.0,S,Test,Droning,2
1218_01,Earth,F/243/P,TRAPPIST-1e,1218,01,F,243.0,P,Train,Gilleranks,1
1219_01,Europa,B/52/S,55 Cancri e,1219,01,B,52.0,S,Test,Meteet,2
1219_02,Europa,B/52/S,55 Cancri e,1219,02,B,52.0,S,Test,Meteet,2
1220_01,Europa,E/76/P,TRAPPIST-1e,1220,01,E,76.0,P,Train,Fanchy,1
1221_01,Earth,G/188/S,TRAPPIST-1e,1221,01,G,188.0,S,Train,Alfordonard,2
1221_02,Earth,E/87/S,TRAPPIST-1e,1221,02,E,87.0,S,Train,Alfordonard,2
1222_01,Earth,G/183/P,TRAPPIST-1e,1222,01,G,183.0,P,Train,Hubert,1
1223_01,Europa,C/48/S,55 Cancri e,1223,01,C,48.0,S,Train,Coweboded,1
1224_01,Mars,F/233/S,TRAPPIST-1e,1224,01,F,233.0,S,Test,Chene,2
1224_02,Mars,D/42/S,TRAPPIST-1e,1224,02,D,42.0,S,Test,Chene,2
1225_01,Earth,F/244/P,TRAPPIST-1e,1225,01,F,244.0,P,Train,Morrodgers,1
1226_01,Mars,F/234/S,TRAPPIST-1e,1226,01,F,234.0,S,Test,Flaie,2
1226_02,Mars,F/234/S,TRAPPIST-1e,1226,02,F,234.0,S,Test,Flaie,2
1227_01,Europa,E/88/S,TRAPPIST-1e,1227,01,E,88.0,S,Test,Spedlybood,1
1228_01,Mars,,TRAPPIST-1e,1228,01,,,,Train,Purle,2
1228_02,Mars,E/89/S,TRAPPIST-1e,1228,02,E,89.0,S,Train,Purle,2
1229_01,Earth,F/245/P,TRAPPIST-1e,1229,01,F,245.0,P,Train,Floydendley,1
1230_01,Earth,G/189/S,TRAPPIST-1e,1230,01,G,189.0,S,Train,Gainebergan,1
1231_01,Mars,E/77/P,TRAPPIST-1e,1231,01,E,77.0,P,Train,Emead,1
1232_01,Europa,C/49/S,TRAPPIST-1e,1232,01,C,49.0,S,Train,Geraing,2
1232_02,Europa,C/49/S,55 Cancri e,1232,02,C,49.0,S,Train,Geraing,2
1233_01,Earth,G/184/P,PSO J318.5-22,1233,01,G,184.0,P,Train,Burryerson,1
1234_01,Earth,F/236/S,PSO J318.5-22,1234,01,F,236.0,S,Train,Lambles,1
1235_01,Earth,F/237/S,TRAPPIST-1e,1235,01,F,237.0,S,Train,Scottuez,1
1236_01,Earth,F/246/P,55 Cancri e,1236,01,F,246.0,P,Train,Lancock,1
1237_01,Earth,F/247/P,TRAPPIST-1e,1237,01,F,247.0,P,Test,Leeves,1
1238_01,Europa,C/50/S,TRAPPIST-1e,1238,01,C,50.0,S,Train,Pronfraked,2
1238_02,Europa,B/53/S,TRAPPIST-1e,1238,02,B,53.0,S,Train,,2
1239_01,Earth,E/78/P,PSO J318.5-22,1239,01,E,78.0,P,Train,Klindsey,1
1240_01,Earth,F/238/S,TRAPPIST-1e,1240,01,F,238.0,S,Train,Bookson,1
1241_01,Earth,F/248/P,TRAPPIST-1e,1241,01,F,248.0,P,Test,Kellson,1
1242_01,Europa,C/48/P,55 Cancri e,1242,01,C,48.0,P,Train,Clugeadry,1
1243_01,Europa,A/9/P,TRAPPIST-1e,1243,01,A,9.0,P,Train,Drivery,2
1243_02,Europa,A/9/P,TRAPPIST-1e,1243,02,A,9.0,P,Train,Oderient,2
1244_01,Mars,F/249/P,,1244,01,F,249.0,P,Test,Shcad,1
1245_01,Earth,G/190/S,,1245,01,G,190.0,S,Test,Schmondez,1
1246_01,Earth,G/185/P,TRAPPIST-1e,1246,01,G,185.0,P,Train,Schmondez,1
1247_01,Mars,F/250/P,TRAPPIST-1e,1247,01,F,250.0,P,Test,Conie,1
1248_01,Earth,F/239/S,PSO J318.5-22,1248,01,F,239.0,S,Train,Ewiseston,1
1249_01,Earth,F/251/P,TRAPPIST-1e,1249,01,F,251.0,P,Test,Deckley,1
1250_01,Earth,F/240/S,TRAPPIST-1e,1250,01,F,240.0,S,Train,Torrez,1
1251_01,Mars,D/43/S,TRAPPIST-1e,1251,01,D,43.0,S,Test,Steen,1
1252_01,Earth,E/90/S,55 Cancri e,1252,01,E,90.0,S,Test,Loverceson,1
1253_01,Earth,E/91/S,TRAPPIST-1e,1253,01,E,91.0,S,Test,Rushing,1
1254_01,Mars,D/44/S,TRAPPIST-1e,1254,01,D,44.0,S,Train,Breke,2
1254_02,Mars,F/241/S,TRAPPIST-1e,1254,02,F,241.0,S,Train,Breke,2
1255_01,Mars,F/242/S,TRAPPIST-1e,1255,01,F,242.0,S,Train,Potte,2
1255_02,Mars,F/242/S,TRAPPIST-1e,1255,02,F,242.0,S,Train,Potte,2
1256_01,Mars,E/92/S,TRAPPIST-1e,1256,01,E,92.0,S,Train,Erpie,1
1257_01,Europa,C/51/S,TRAPPIST-1e,1257,01,C,51.0,S,Test,Nairing,4
1257_02,Europa,C/51/S,TRAPPIST-1e,1257,02,C,51.0,S,Test,Nairing,4
1257_03,Europa,C/51/S,TRAPPIST-1e,1257,03,C,51.0,S,Test,Nairing,4
1257_04,Europa,C/51/S,TRAPPIST-1e,1257,04,C,51.0,S,Test,Nairing,4
1258_01,Europa,A/10/P,55 Cancri e,1258,01,A,10.0,P,Train,Cowsearney,1
1259_01,Earth,F/243/S,TRAPPIST-1e,1259,01,F,243.0,S,Train,Mcguirez,1
1260_01,Earth,G/186/P,PSO J318.5-22,1260,01,G,186.0,P,Train,Scotterkins,1
1261_01,Europa,C/49/P,55 Cancri e,1261,01,C,49.0,P,Train,Healted,1
1262_01,Earth,G/187/P,55 Cancri e,1262,01,G,187.0,P,Test,Wilderssen,2
1262_02,Earth,F/252/P,55 Cancri e,1262,02,F,252.0,P,Test,Wilderssen,2
1263_01,Mars,F/244/S,TRAPPIST-1e,1263,01,F,244.0,S,Train,Vloaf,1
1264_01,Earth,E/79/P,TRAPPIST-1e,1264,01,E,79.0,P,Train,Roberrenn,1
1265_01,Earth,G/188/P,TRAPPIST-1e,1265,01,G,188.0,P,Test,Fredersend,1
1266_01,Mars,F/245/S,TRAPPIST-1e,1266,01,F,245.0,S,Test,Prist,1
1267_01,Earth,G/191/S,PSO J318.5-22,1267,01,G,191.0,S,Train,Jacostaffey,1
1268_01,Mars,F/253/P,55 Cancri e,1268,01,F,253.0,P,Test,Backo,1
1269_01,Mars,E/80/P,TRAPPIST-1e,1269,01,E,80.0,P,Train,Pane,1
1270_01,Europa,B/54/S,55 Cancri e,1270,01,B,54.0,S,Test,Platch,1
1271_01,Earth,G/189/P,PSO J318.5-22,1271,01,G,189.0,P,Train,Hubbarrison,1
1272_01,Earth,G/192/S,55 Cancri e,1272,01,G,192.0,S,Test,Coopelandez,1
1273_01,Earth,F/246/S,TRAPPIST-1e,1273,01,F,246.0,S,Train,Cruzaley,1
1274_01,Earth,F/254/P,55 Cancri e,1274,01,F,254.0,P,Train,Willangsey,1
1275_01,Earth,F/255/P,TRAPPIST-1e,1275,01,F,255.0,P,Test,Mirezavis,1
1276_01,Mars,E/93/S,TRAPPIST-1e,1276,01,E,93.0,S,Test,Dutte,1
1277_01,Earth,F/256/P,TRAPPIST-1e,1277,01,F,256.0,P,Test,Burnerez,1
1278_01,Earth,G/190/P,TRAPPIST-1e,1278,01,G,190.0,P,Train,Howayery,1
1279_01,Europa,C/50/P,55 Cancri e,1279,01,C,50.0,P,Train,Dynigic,1
1280_01,Earth,F/257/P,PSO J318.5-22,1280,01,F,257.0,P,Train,Leton,1
1281_01,Earth,G/193/S,TRAPPIST-1e,1281,01,G,193.0,S,Train,Tranciams,1
1282_01,Earth,G/191/P,PSO J318.5-22,1282,01,G,191.0,P,Train,Handertiz,1
1283_01,Earth,G/194/S,TRAPPIST-1e,1283,01,G,194.0,S,Train,Burchanez,1
1284_01,Mars,F/247/S,,1284,01,F,247.0,S,Train,Knité,1
1285_01,Earth,F/258/P,55 Cancri e,1285,01,F,258.0,P,Train,Weaverays,1
1286_01,Mars,F/248/S,TRAPPIST-1e,1286,01,F,248.0,S,Train,Fache,1
1287_01,Mars,F/259/P,TRAPPIST-1e,1287,01,F,259.0,P,Train,Pimne,3
1287_02,Mars,F/259/P,55 Cancri e,1287,02,F,259.0,P,Train,,3
1287_03,Mars,F/259/P,TRAPPIST-1e,1287,03,F,259.0,P,Train,Pimne,3
1288_01,Earth,G/192/P,TRAPPIST-1e,1288,01,G,192.0,P,Train,Flemaney,1
1289_01,Earth,G/195/S,TRAPPIST-1e,1289,01,G,195.0,S,Train,Fultz,2
1289_02,Earth,G/195/S,TRAPPIST-1e,1289,02,G,195.0,S,Train,Fultz,2
1290_01,Mars,F/249/S,TRAPPIST-1e,1290,01,F,249.0,S,Test,Bush,1
1291_01,Mars,F/260/P,TRAPPIST-1e,1291,01,F,260.0,P,Train,Ponie,1
1292_01,Europa,B/55/S,55 Cancri e,1292,01,B,55.0,S,Train,Conale,2
1292_02,Europa,B/55/S,TRAPPIST-1e,1292,02,B,55.0,S,Train,Conale,2
1293_01,Earth,F/261/P,TRAPPIST-1e,1293,01,F,261.0,P,Train,Bertsontry,1
1294_01,Europa,A/14/S,TRAPPIST-1e,1294,01,A,14.0,S,Train,Gulcepusy,3
1294_02,Europa,A/14/S,PSO J318.5-22,1294,02,A,14.0,S,Train,Plegred,3
1294_03,Europa,A/14/S,TRAPPIST-1e,1294,03,A,14.0,S,Train,Gulcepusy,3
1295_01,Earth,,TRAPPIST-1e,1295,01,,,,Train,Vaught,1
1296_01,Earth,F/262/P,PSO J318.5-22,1296,01,F,262.0,P,Test,Folemonley,1
1297_01,Earth,F/263/P,TRAPPIST-1e,1297,01,F,263.0,P,Test,Langatein,1
1298_01,Earth,G/196/S,TRAPPIST-1e,1298,01,G,196.0,S,Test,Kenzierry,1
1299_01,Earth,F/250/S,TRAPPIST-1e,1299,01,F,250.0,S,Train,Moodsey,1
1300_01,Earth,F/251/S,55 Cancri e,1300,01,F,251.0,S,Train,Robins,1
1301_01,Earth,G/197/S,,1301,01,G,197.0,S,Test,Logannon,3
1301_02,Earth,G/197/S,TRAPPIST-1e,1301,02,G,197.0,S,Test,Logannon,3
1301_03,Earth,G/197/S,TRAPPIST-1e,1301,03,G,197.0,S,Test,Logannon,3
1302_01,Mars,D/45/S,55 Cancri e,1302,01,D,45.0,S,Train,Erry,1
1303_01,Earth,F/252/S,TRAPPIST-1e,1303,01,F,252.0,S,Test,Howenters,1
1304_01,Earth,E/82/P,55 Cancri e,1304,01,E,82.0,P,Train,Quinnedy,6
1304_02,Earth,E/82/P,TRAPPIST-1e,1304,02,E,82.0,P,Train,Carrishley,6
1304_03,Earth,E/82/P,TRAPPIST-1e,1304,03,E,82.0,P,Train,Quinnedy,6
1304_04,Earth,E/82/P,TRAPPIST-1e,1304,04,E,82.0,P,Train,Powenoble,6
1304_05,Earth,E/82/P,TRAPPIST-1e,1304,05,E,82.0,P,Train,Powenoble,6
1304_06,Earth,E/82/P,PSO J318.5-22,1304,06,E,82.0,P,Train,Powenoble,6
1305_01,Earth,F/253/S,TRAPPIST-1e,1305,01,F,253.0,S,Test,Brooke,1
1306_01,Europa,B/56/S,TRAPPIST-1e,1306,01,B,56.0,S,Train,Irintious,2
1306_02,Europa,B/56/S,55 Cancri e,1306,02,B,56.0,S,Train,Irintious,2
1307_01,Earth,G/193/P,TRAPPIST-1e,1307,01,G,193.0,P,Train,Norrison,1
1308_01,Europa,,55 Cancri e,1308,01,,,,Train,Plegred,4
1308_02,Europa,E/94/S,55 Cancri e,1308,02,E,94.0,S,Train,Plegred,4
1308_03,Europa,E/94/S,55 Cancri e,1308,03,E,94.0,S,Train,Plegred,4
1308_04,Europa,E/94/S,55 Cancri e,1308,04,E,94.0,S,Train,Plegred,4
1309_01,Earth,F/264/P,TRAPPIST-1e,1309,01,F,264.0,P,Train,Gordond,1
1310_01,Europa,C/52/S,TRAPPIST-1e,1310,01,C,52.0,S,Train,Coillery,1
1311_01,Mars,F/265/P,,1311,01,F,265.0,P,Train,Make,3
1311_02,Mars,F/265/P,TRAPPIST-1e,1311,02,F,265.0,P,Train,Make,3
1311_03,Mars,D/43/P,TRAPPIST-1e,1311,03,D,43.0,P,Train,Make,3
1312_01,Earth,G/194/P,55 Cancri e,1312,01,G,194.0,P,Train,Blandez,1
1313_01,Earth,E/83/P,TRAPPIST-1e,1313,01,E,83.0,P,Test,Castannison,1
1314_01,Earth,F/254/S,PSO J318.5-22,1314,01,F,254.0,S,Test,Nichoan,1
1315_01,Earth,G/198/S,TRAPPIST-1e,1315,01,G,198.0,S,Test,Watsongley,1
1316_01,Europa,E/95/S,TRAPPIST-1e,1316,01,E,95.0,S,Train,Quelfly,2
